ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4023,46.67,2,13.15,5,8.33,1,0,1,0,0,6081.67,0.0,37.5,0
4024,33.33,2,16.21,5,8.33,1,3,1,0,0,0.0,0.0,33.33,0
4025,32.5,2,14.17,5,8.33,0,6,3,0,0,0.0,0.0,33.33,0
4026,41.67,2,13.46,5,8.33,4,5,4,0,1,0.0,0.0,33.33,0
4027,19.17,2,10.57,1,7.5,0,6,3,0,0,0.0,0.0,33.33,0
4028,34.17,5,16.37,3,11.67,1,3,1,0,0,0.0,0.0,58.33,0
4029,30.83,2,20.82,0,10.83,1,2,1,0,0,0.0,0.0,33.33,0
4030,43.33,2,11.35,1,7.5,1,6,1,0,0,12520.0,0.0,33.33,0
4031,24.17,2,14.49,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
4032,51.67,2,5.77,13,1.67,1,4,1,2,0,0.0,0.0,33.33,12
4033,34.17,2,7.37,1,7.5,2,2,0,0,1,0.0,0.0,33.33,0
4034,39.17,2,8.8,1,7.5,2,6,0,0,0,0.0,0.0,33.33,0
4035,20.83,2,8.04,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
4036,18.33,2,14.7,1,7.5,1,5,1,1,0,0.0,0.0,16.67,0
4037,35.0,2,17.67,1,7.5,2,10,4,0,1,0.0,0.0,30.0,0
4038,22.5,2,15.91,0,10.83,0,3,0,0,0,0.0,0.0,41.67,0
4039,27.5,2,8.93,2,5.83,1,9,1,0,0,0.0,0.0,33.33,0
4040,30.83,2,13.86,3,11.67,1,5,1,0,0,0.0,0.0,41.67,0
4041,24.17,1,7.44,4,4.17,6,4,4,0,1,0.0,0.0,22.5,0
4042,40.83,2,53.64,1,7.5,1,6,1,0,0,0.0,0.0,35.83,0
4043,55.83,-1,31.68,5,8.33,1,-1,1,0,0,2011.67,0.0,13.33,0
4044,36.67,2,4.02,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0
4045,39.17,2,14.06,8,3.33,1,6,1,0,0,0.0,0.0,33.33,13
4046,40.83,2,17.11,1,7.5,2,4,0,0,1,0.0,0.0,33.33,0
4047,30.83,0,14.52,1,7.5,1,6,1,0,0,4177.5,0.0,33.33,0
4048,34.17,2,8.15,1,7.5,1,5,2,0,1,12520.0,0.0,41.67,8
4049,15.83,2,3.12,1,7.5,0,4,3,0,0,0.0,0.0,33.33,0
4050,18.33,2,24.9,1,7.5,0,4,0,1,0,0.0,0.0,58.33,0
4051,37.5,2,12.09,2,5.83,1,9,1,0,0,3655.0,0.0,33.33,0
4052,20.0,2,6.01,5,8.33,0,5,3,0,1,0.0,0.0,20.83,0
4053,55.83,4,23.13,8,3.33,1,11,1,1,0,0.0,0.0,33.33,0
4054,23.33,2,15.56,5,8.33,0,9,3,0,0,0.0,0.0,33.33,4
4055,18.33,-1,19.95,6,10.0,0,-1,3,0,0,0.0,0.0,33.33,0
4056,47.5,2,23.92,7,9.17,1,6,1,0,0,0.0,0.0,33.33,0
4057,56.67,2,7.4,1,7.5,6,9,0,0,1,0.0,0.0,23.33,0
4058,19.17,-1,15.79,5,8.33,0,-1,3,0,1,0.0,1432.5,25.0,0
4059,40.83,2,13.51,1,7.5,2,2,0,0,0,0.0,0.0,33.33,0
4060,35.0,2,14.94,3,11.67,0,5,0,0,0,0.0,0.0,54.17,0
4061,50.83,1,16.83,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0
4062,39.17,2,15.0,8,3.33,1,7,1,0,0,0.0,0.0,33.33,0
4063,18.33,2,12.64,2,5.83,0,6,0,3,0,0.0,0.0,33.33,0
4064,48.33,0,1.62,9,13.33,1,3,1,0,0,6406.67,0.0,41.67,0
4065,41.67,5,5.11,9,13.33,1,1,1,0,0,6406.67,0.0,50.0,0
4066,28.33,2,16.8,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
4067,49.17,-1,12.46,1,7.5,2,-1,4,0,1,0.0,0.0,29.17,0
4068,35.0,5,12.87,0,10.83,1,5,1,0,0,0.0,0.0,37.5,0
4069,16.67,2,12.19,2,5.83,0,8,3,1,0,0.0,0.0,33.33,0
4070,22.5,1,22.35,5,8.33,1,5,1,2,0,0.0,0.0,33.33,36
4071,41.67,2,14.42,1,7.5,1,5,1,0,0,0.0,0.0,50.0,0
4072,52.5,2,12.27,5,8.33,1,1,1,0,0,12520.0,0.0,33.33,0
4073,26.67,2,7.15,5,8.33,0,11,0,0,1,0.0,0.0,33.33,0
4074,30.83,0,16.65,7,9.17,2,11,4,1,0,0.0,0.0,33.33,0
4075,52.5,1,10.52,12,5.0,2,6,0,0,0,0.0,0.0,16.67,0
4076,18.33,2,28.0,5,8.33,0,0,3,1,1,0.0,0.0,16.67,0
4077,20.0,2,20.11,5,8.33,0,5,0,0,1,0.0,0.0,20.83,0
4078,33.33,2,31.27,5,8.33,1,3,1,0,0,0.0,0.0,33.33,0
4079,30.0,2,5.78,1,7.5,1,6,1,3,0,0.0,0.0,33.33,0
4080,25.0,1,25.58,5,8.33,2,3,4,0,0,0.0,0.0,41.67,0
4081,31.67,-1,12.81,2,5.83,2,-1,4,1,1,0.0,0.0,16.67,0
4082,28.33,2,6.46,12,5.0,1,9,1,0,0,0.0,0.0,33.33,26
4083,17.5,2,24.38,5,8.33,0,4,3,0,0,0.0,0.0,25.0,0
4084,46.67,2,1.6,1,7.5,0,0,4,0,0,0.0,0.0,35.83,0
4085,31.67,2,10.67,6,10.0,1,3,1,0,0,0.0,0.0,33.33,0
4086,26.67,2,13.25,6,10.0,0,0,0,0,0,1811.67,0.0,33.33,0
4087,37.5,2,7.03,5,8.33,3,4,0,0,1,0.0,0.0,20.0,0
4088,53.33,4,12.81,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0
4089,25.0,5,15.18,0,10.83,1,1,1,0,0,0.0,0.0,41.67,0
4090,26.67,5,10.74,0,10.83,1,5,1,0,0,0.0,0.0,58.33,0
4091,21.67,2,14.49,1,7.5,0,9,3,1,0,0.0,0.0,33.33,0
4092,38.33,1,4.19,1,7.5,1,6,1,1,0,0.0,0.0,25.0,0
4093,45.83,3,2.69,8,3.33,1,0,1,0,0,0.0,0.0,60.0,0
4094,42.5,1,24.46,5,8.33,2,6,0,0,0,0.0,0.0,6.67,0
4095,51.67,4,7.66,1,7.5,2,6,0,0,0,0.0,0.0,33.33,0
4096,28.33,4,12.58,0,10.83,1,3,2,0,1,0.0,0.0,33.33,0
4097,45.0,4,18.53,5,8.33,2,1,5,1,1,0.0,0.0,33.33,0
4098,29.17,1,13.86,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0
4099,23.33,2,51.35,0,10.83,0,1,0,1,0,0.0,0.0,40.0,0
4100,14.17,2,11.42,15,6.67,0,4,3,0,1,0.0,0.0,13.33,0
4101,18.33,2,6.8,5,8.33,0,4,3,0,1,0.0,0.0,29.17,0
4102,55.83,5,24.12,8,3.33,1,6,1,0,0,0.0,0.0,40.0,0
4103,35.83,1,11.89,5,8.33,0,5,0,0,0,0.0,0.0,54.17,0
4104,47.5,4,14.54,7,9.17,1,11,1,0,0,0.0,0.0,33.33,0
4105,31.67,2,8.9,1,7.5,2,13,4,0,1,0.0,0.0,29.17,0
4106,15.83,2,15.15,1,7.5,0,5,3,0,1,0.0,0.0,20.83,0
4107,28.33,2,9.49,1,7.5,0,10,5,0,1,0.0,0.0,33.33,0
4108,41.67,-1,14.77,7,9.17,0,-1,4,1,1,0.0,0.0,13.33,0
4109,27.5,2,3.63,1,7.5,0,9,0,0,1,0.0,0.0,33.33,0
4110,15.0,2,14.23,5,8.33,0,4,3,0,0,0.0,0.0,16.67,0
4111,33.33,2,10.9,0,10.83,1,3,2,0,1,0.0,0.0,4.17,0
4112,26.67,2,24.81,1,7.5,0,10,0,0,0,0.0,0.0,37.5,0
4113,20.83,2,15.39,1,7.5,0,0,3,0,1,0.0,0.0,33.33,0
4114,24.17,2,14.41,0,10.83,0,0,0,0,0,0.0,0.0,33.33,0
4115,27.5,5,13.66,1,7.5,1,1,1,0,0,0.0,0.0,41.67,4
4116,28.33,2,17.99,1,7.5,0,10,3,1,0,0.0,0.0,33.33,0
4117,17.5,-1,20.61,1,7.5,0,-1,3,0,0,0.0,0.0,33.33,0
4118,19.17,2,18.61,12,5.0,0,2,0,0,0,0.0,0.0,33.33,0
4119,17.5,2,11.36,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0
4120,35.0,2,26.75,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
4121,26.67,2,8.53,5,8.33,1,10,1,0,0,0.0,0.0,33.33,0
4122,25.83,2,30.33,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
4123,52.5,2,16.58,1,7.5,0,4,0,1,1,0.0,0.0,41.67,0
4124,30.0,2,11.94,3,11.67,1,3,1,0,0,0.0,0.0,41.67,0
4125,28.33,2,39.72,5,8.33,0,4,0,1,0,0.0,0.0,25.0,0
4126,50.0,3,3.7,4,4.17,2,4,0,1,1,0.0,0.0,33.33,0
4127,19.17,2,24.83,0,10.83,0,3,0,0,0,0.0,0.0,25.0,0
4128,39.17,5,15.52,5,8.33,1,1,1,0,0,3655.0,0.0,33.33,0
4129,16.67,2,26.33,5,8.33,0,1,3,0,1,0.0,0.0,13.33,0
4130,41.67,2,17.82,3,11.67,1,1,1,0,0,0.0,0.0,41.67,0
4131,24.17,2,16.41,15,6.67,1,5,3,4,0,0.0,0.0,29.17,0
4132,30.83,2,26.4,1,7.5,1,6,1,2,0,0.0,0.0,33.33,5
4133,16.67,2,26.41,5,8.33,0,0,3,0,1,0.0,0.0,8.33,0
4134,41.67,2,18.19,5,8.33,1,1,1,0,0,0.0,0.0,41.67,0
4135,25.83,1,18.31,1,7.5,4,6,3,1,0,0.0,0.0,41.67,0
4136,22.5,-1,14.85,5,8.33,0,-1,3,0,1,0.0,0.0,33.33,0
4137,29.17,2,22.26,7,9.17,1,5,1,0,0,0.0,0.0,33.33,23
4138,31.67,2,8.12,0,10.83,2,5,0,0,1,0.0,0.0,58.33,0
4139,20.0,4,16.42,5,8.33,1,0,2,0,1,0.0,0.0,33.33,0
4140,24.17,2,32.14,5,8.33,0,0,0,0,1,0.0,0.0,33.33,0
4141,22.5,2,13.32,7,9.17,3,10,3,0,1,0.0,0.0,33.33,0
4142,17.5,4,10.1,5,8.33,0,11,3,0,0,0.0,0.0,40.0,0
4143,53.33,2,11.84,1,7.5,1,7,1,0,0,8805.0,0.0,33.33,0
4144,27.5,2,12.21,1,7.5,0,7,3,0,1,0.0,0.0,33.33,0
4145,29.17,2,11.29,2,5.83,1,6,1,0,0,0.0,0.0,33.33,0
4146,42.5,2,19.04,1,7.5,1,7,1,0,0,0.0,0.0,41.67,0
4147,19.17,2,16.89,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0
4148,62.5,-1,2.5,3,11.67,6,-1,0,3,0,0.0,0.0,21.67,0
4149,21.67,2,8.67,1,7.5,0,8,0,0,0,0.0,0.0,33.33,0
4150,53.33,2,7.12,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0
4151,26.67,5,14.92,1,7.5,1,8,1,0,0,0.0,0.0,41.67,0
4152,14.17,2,11.34,15,6.67,0,5,3,0,1,0.0,0.0,16.67,0
4153,28.33,0,24.79,5,8.33,2,11,4,1,0,0.0,0.0,39.17,0
4154,30.83,2,11.87,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
4155,60.0,-1,3.8,1,7.5,1,-1,1,0,0,0.0,0.0,11.67,0
4156,39.17,2,23.96,5,8.33,4,3,0,0,1,0.0,0.0,41.67,0
4157,37.5,5,13.27,0,10.83,1,4,5,2,1,0.0,0.0,29.17,5
4158,19.17,2,9.59,12,5.0,0,4,0,0,0,0.0,0.0,41.67,0
4159,30.0,2,2.3,3,11.67,1,1,1,0,0,0.0,0.0,41.67,0
4160,51.67,5,12.2,9,13.33,1,3,1,0,0,12520.0,0.0,37.5,0
4161,28.33,3,8.98,0,10.83,1,1,1,0,0,0.0,0.0,44.17,0
4162,30.0,2,22.26,12,5.0,2,9,4,1,1,0.0,0.0,33.33,0
4163,29.17,2,7.09,0,10.83,1,5,1,2,0,6406.67,0.0,50.0,0
4164,30.0,0,17.48,0,10.83,0,1,0,0,1,0.0,0.0,33.33,0
4165,24.17,2,8.46,0,10.83,0,10,0,0,1,0.0,0.0,33.33,0
4166,45.0,2,14.25,0,10.83,1,1,1,0,0,0.0,0.0,45.83,0
4167,31.67,2,12.33,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
4168,22.5,2,15.65,1,7.5,0,0,0,0,0,0.0,0.0,41.67,0
4169,21.67,2,11.68,0,10.83,0,5,3,0,0,0.0,0.0,37.5,0
4170,36.67,2,7.13,8,3.33,1,7,1,0,0,0.0,0.0,16.67,0
4171,21.67,2,16.61,6,10.0,0,0,0,0,1,0.0,0.0,30.0,0
4172,35.0,2,25.98,5,8.33,1,9,1,0,0,0.0,0.0,37.5,0
4173,30.83,1,8.5,10,12.5,1,3,1,0,0,12520.0,0.0,50.0,0
4174,21.67,2,9.2,0,10.83,0,0,0,0,1,0.0,0.0,29.17,0
4175,30.0,2,18.55,1,7.5,1,6,3,1,1,0.0,0.0,33.33,0
4176,15.83,-1,17.2,1,7.5,0,-1,3,0,0,0.0,0.0,33.33,0
4177,36.67,2,14.47,3,11.67,2,1,0,0,0,0.0,0.0,41.67,0
4178,19.17,2,21.18,1,7.5,0,11,5,0,0,0.0,0.0,35.0,0
4179,22.5,2,10.87,5,8.33,0,4,0,0,0,0.0,0.0,33.33,0
4180,44.17,2,5.64,1,7.5,2,6,0,4,0,0.0,0.0,50.0,18
4181,23.33,2,17.91,1,7.5,0,8,0,0,0,0.0,0.0,33.33,0
4182,18.33,2,20.28,1,7.5,3,4,5,1,1,0.0,0.0,29.17,6
4183,24.17,2,15.63,2,5.83,4,6,4,0,0,0.0,0.0,33.33,0
4184,34.17,2,10.73,5,8.33,1,1,1,3,0,0.0,0.0,33.33,0
4185,28.33,2,13.77,1,7.5,1,5,2,1,1,0.0,0.0,33.33,0
4186,35.0,2,18.72,0,10.83,1,1,1,0,0,0.0,0.0,58.33,-1
4187,25.0,2,9.18,4,4.17,0,9,0,0,0,0.0,0.0,33.33,0
4188,34.17,2,21.61,5,8.33,1,5,1,0,0,0.0,0.0,35.83,0
4189,30.83,2,47.3,0,10.83,0,0,3,1,1,0.0,0.0,26.67,0
4190,38.33,2,19.94,2,5.83,6,9,0,1,0,0.0,0.0,33.33,0
4191,38.33,2,7.62,8,3.33,2,4,0,0,1,0.0,0.0,33.33,0
4192,25.0,2,14.49,0,10.83,1,3,1,0,0,0.0,0.0,41.67,0
4193,22.5,2,12.89,0,10.83,0,3,0,0,0,0.0,0.0,41.67,0
4194,20.83,2,20.51,1,7.5,0,2,5,1,1,0.0,0.0,35.83,0
4195,17.5,0,12.86,5,8.33,0,3,3,0,1,0.0,0.0,33.33,18
4196,19.17,2,14.7,6,10.0,0,5,0,0,0,0.0,0.0,33.33,0
4197,15.0,2,2.05,1,7.5,0,1,0,0,1,0.0,0.0,25.0,0
4198,38.33,4,14.25,2,5.83,1,2,1,1,0,0.0,0.0,33.33,0
4199,22.5,2,34.68,5,8.33,1,0,1,0,0,0.0,0.0,40.0,4
4200,20.83,2,19.58,0,10.83,0,3,0,0,0,0.0,0.0,50.0,0
4201,50.83,1,13.64,0,10.83,0,1,0,0,1,0.0,2036.67,41.67,0
4202,41.67,2,12.23,3,11.67,1,1,1,0,0,0.0,0.0,33.33,0
4203,55.0,2,9.15,5,8.33,0,0,3,0,1,0.0,0.0,33.33,0
4204,21.67,2,9.14,1,7.5,6,0,4,0,1,0.0,0.0,16.67,0
4205,41.67,5,17.44,6,10.0,1,3,1,0,0,0.0,0.0,40.0,0
4206,34.17,2,17.67,1,7.5,2,10,4,0,1,0.0,0.0,33.33,0
4207,35.83,1,12.7,6,10.0,1,6,1,0,0,0.0,0.0,16.67,0
4208,31.67,0,12.04,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0
4209,16.67,2,24.74,5,8.33,0,0,3,0,0,0.0,0.0,29.17,0
4210,48.33,2,7.43,6,10.0,1,1,1,0,0,0.0,0.0,35.0,0
4211,34.17,3,4.33,9,13.33,1,3,1,0,0,6406.67,0.0,41.67,0
4212,35.83,4,23.51,7,9.17,2,3,4,0,1,0.0,0.0,30.0,0
4213,32.5,2,7.66,0,10.83,0,1,0,0,0,0.0,1390.83,33.33,0
4214,18.33,2,16.43,5,8.33,0,11,0,0,0,0.0,0.0,50.0,0
4215,43.33,2,15.87,1,7.5,6,4,0,3,1,0.0,0.0,33.33,0
4216,29.17,-1,12.68,0,10.83,0,-1,0,1,0,0.0,0.0,33.33,8
4217,38.33,2,20.62,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0
4218,16.67,2,13.9,5,8.33,0,5,3,0,0,0.0,0.0,33.33,0
4219,45.83,2,13.96,5,8.33,1,9,1,0,0,0.0,0.0,40.0,0
4220,40.0,2,4.86,5,8.33,4,0,4,0,1,0.0,0.0,33.33,0
4221,18.33,-1,8.73,5,8.33,0,-1,3,0,1,0.0,0.0,33.33,0
4222,25.0,2,29.8,5,8.33,2,0,0,0,1,0.0,0.0,45.83,0
4223,33.33,2,5.17,1,7.5,2,1,0,0,1,0.0,0.0,33.33,0
4224,36.67,2,2.54,0,10.83,2,3,0,0,0,0.0,0.0,37.5,0
4225,45.83,3,4.04,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0
4226,44.17,2,51.74,0,10.83,6,3,0,0,1,0.0,0.0,23.33,0
4227,47.5,-1,5.68,12,5.0,1,-1,1,0,0,0.0,0.0,33.33,0
4228,47.5,2,9.87,8,3.33,2,6,4,0,0,0.0,1173.33,33.33,25
4229,39.17,3,10.88,7,9.17,1,0,1,0,0,0.0,0.0,33.33,0
4230,38.33,-1,7.13,5,8.33,0,-1,3,0,1,0.0,0.0,12.5,0
4231,53.33,0,10.66,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0
4232,15.0,2,9.81,15,6.67,0,4,3,1,1,0.0,0.0,15.0,0
4233,23.33,-1,3.38,5,8.33,0,-1,0,0,1,0.0,0.0,33.33,0
4234,20.83,2,10.1,1,7.5,0,6,0,0,0,0.0,0.0,33.33,0
4235,30.83,1,24.78,0,10.83,2,7,0,0,0,0.0,0.0,41.67,0
4236,27.5,2,13.56,1,7.5,1,11,1,0,0,0.0,0.0,26.67,0
4237,55.0,2,15.41,8,3.33,1,4,1,1,0,1497.5,0.0,16.67,0
4238,54.17,-1,10.11,1,7.5,1,-1,1,0,0,7821.67,0.0,33.33,0
4239,30.83,2,5.95,5,8.33,1,10,1,0,0,0.0,0.0,33.33,0
4240,15.83,2,15.6,5,8.33,0,0,3,0,1,0.0,0.0,25.0,0
4241,30.83,-1,3.63,1,7.5,0,-1,0,0,0,0.0,0.0,29.17,0
4242,34.17,2,6.77,6,10.0,0,4,0,0,0,0.0,0.0,33.33,0
4243,34.17,2,15.24,1,7.5,2,0,4,1,1,0.0,0.0,33.33,0
4244,63.33,2,1.88,1,7.5,6,0,0,0,1,0.0,0.0,6.67,0
4245,43.33,2,19.58,5,8.33,2,5,0,0,1,0.0,0.0,33.33,0
4246,19.17,2,2.98,5,8.33,0,3,0,0,1,0.0,0.0,41.67,28
4247,35.83,3,5.89,1,7.5,1,0,2,0,1,0.0,0.0,29.17,0
4248,26.67,2,12.19,0,10.83,0,3,0,0,0,0.0,0.0,45.83,0
4249,27.5,2,13.65,6,10.0,1,4,2,1,1,0.0,0.0,29.17,0
4250,27.5,0,31.71,0,10.83,1,3,1,0,0,0.0,0.0,12.5,4
4251,49.17,1,12.79,12,5.0,1,6,1,0,0,0.0,0.0,41.67,0
4252,17.5,2,35.05,2,5.83,0,2,3,1,0,0.0,0.0,33.33,0
4253,33.33,2,8.46,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
4254,18.33,1,7.72,7,9.17,0,8,0,0,0,0.0,0.0,29.17,0
4255,37.5,1,13.39,2,5.83,1,6,1,0,0,0.0,0.0,29.17,0
4256,23.33,2,22.3,0,10.83,1,3,1,0,0,0.0,1585.0,35.83,0
4257,31.67,2,22.84,5,8.33,4,10,4,1,1,0.0,0.0,41.67,0
4258,46.67,2,23.78,1,7.5,1,6,1,1,0,0.0,0.0,33.33,0
4259,35.0,-1,12.43,5,8.33,2,-1,0,0,1,0.0,0.0,15.0,0
4260,15.83,2,16.94,1,7.5,0,6,3,0,0,0.0,0.0,30.0,0
4261,40.0,1,16.41,2,5.83,1,1,2,0,1,0.0,0.0,25.0,0
4262,25.83,1,15.81,12,5.0,1,4,2,0,1,0.0,0.0,23.33,4
4263,35.0,2,12.29,7,9.17,1,6,1,0,0,0.0,0.0,33.33,0
4264,30.83,2,18.45,13,1.67,1,0,1,0,0,0.0,0.0,55.0,4
4265,19.17,-1,8.67,12,5.0,1,-1,2,0,1,0.0,0.0,33.33,0
4266,50.0,1,21.15,5,8.33,1,4,2,1,1,0.0,0.0,41.67,0
4267,52.5,2,10.0,1,7.5,1,5,1,0,0,0.0,0.0,33.33,32
4268,20.0,2,33.29,2,5.83,0,4,3,0,1,0.0,0.0,33.33,0
4269,35.0,2,3.41,5,8.33,1,6,1,3,0,4315.0,0.0,41.67,0
4270,59.17,-1,11.94,3,11.67,1,-1,1,0,0,0.0,0.0,6.67,0
4271,26.67,0,1.45,3,11.67,0,3,0,2,1,0.0,0.0,33.33,28
4272,47.5,1,19.13,0,10.83,1,1,1,0,0,0.0,0.0,41.67,0
4273,46.67,2,17.99,1,7.5,6,5,0,0,1,0.0,0.0,36.67,0
4274,54.17,-1,14.33,5,8.33,1,-1,1,0,0,0.0,0.0,41.67,0
4275,35.0,2,13.52,1,7.5,1,6,1,0,0,0.0,1572.5,41.67,0
4276,20.0,2,18.88,2,5.83,0,5,3,0,0,0.0,0.0,33.33,0
4277,25.83,2,8.31,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
4278,48.33,2,8.69,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0
4279,36.67,2,15.92,3,11.67,1,3,1,0,0,0.0,0.0,37.5,0
4280,27.5,2,14.64,5,8.33,1,9,1,0,0,0.0,0.0,40.0,0
4281,20.0,-1,17.4,5,8.33,2,-1,4,0,1,0.0,0.0,20.83,0
4282,28.33,4,9.38,0,10.83,1,1,1,0,0,0.0,0.0,37.5,0
4283,60.0,1,2.14,8,3.33,1,7,1,0,0,0.0,0.0,11.67,0
4284,50.83,2,12.14,1,7.5,2,9,0,0,1,0.0,0.0,33.33,0
4285,27.5,2,16.19,0,10.83,1,5,1,0,0,0.0,0.0,66.67,15
4286,48.33,2,7.07,3,11.67,2,3,0,0,1,0.0,0.0,33.33,0
4287,47.5,5,10.83,1,7.5,1,5,1,0,0,12520.0,0.0,25.0,0
4288,20.83,2,11.14,1,7.5,0,9,0,0,0,0.0,0.0,33.33,0
4289,60.0,2,5.65,4,4.17,1,5,1,0,0,0.0,0.0,13.33,0
4290,19.17,2,25.24,1,7.5,4,0,0,0,1,0.0,0.0,33.33,0
4291,33.33,2,9.3,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0
4292,31.67,2,16.16,5,8.33,1,6,1,0,0,0.0,0.0,40.0,0
4293,40.83,2,13.2,6,10.0,6,5,0,0,1,0.0,0.0,33.33,10
4294,20.83,2,12.59,1,7.5,0,6,3,0,0,0.0,0.0,33.33,0
4295,27.5,2,16.8,5,8.33,0,1,3,0,1,0.0,0.0,33.33,0
4296,23.33,2,13.36,0,10.83,0,0,0,0,1,0.0,0.0,33.33,0
4297,15.0,-1,17.51,5,8.33,0,-1,3,0,0,0.0,0.0,16.67,0
4298,59.17,2,9.26,1,7.5,1,5,1,0,0,0.0,0.0,41.67,0
4299,52.5,4,15.88,1,7.5,2,4,4,1,1,0.0,0.0,45.83,0
4300,40.83,4,27.56,7,9.17,1,11,1,0,0,0.0,0.0,46.67,0
4301,54.17,2,20.96,3,11.67,1,0,5,0,1,0.0,0.0,33.33,0
4302,18.33,2,16.19,5,8.33,0,10,4,0,1,0.0,0.0,41.67,0
4303,37.5,2,7.81,1,7.5,2,8,4,1,1,0.0,0.0,32.5,0
4304,26.67,-1,27.66,5,8.33,0,-1,4,1,1,0.0,0.0,33.33,0
4305,24.17,2,4.43,0,10.83,0,3,0,2,0,0.0,0.0,33.33,20
4306,36.67,2,5.61,0,10.83,1,9,1,0,0,0.0,0.0,33.33,0
4307,53.33,2,13.84,1,7.5,6,0,4,0,1,0.0,0.0,33.33,0
4308,18.33,2,22.99,8,3.33,1,2,1,0,0,0.0,0.0,33.33,0
4309,53.33,2,5.44,1,7.5,1,5,1,0,0,0.0,0.0,41.67,0
4310,32.5,2,12.99,0,10.83,2,5,0,0,0,0.0,0.0,33.33,0
4311,29.17,2,25.12,1,7.5,2,6,4,1,0,0.0,0.0,33.33,0
4312,18.33,2,7.09,2,5.83,0,7,3,2,0,0.0,0.0,33.33,12
4313,35.83,5,50.21,0,10.83,1,5,1,0,0,0.0,0.0,37.5,0
4314,21.67,1,19.52,6,10.0,1,8,1,0,0,0.0,0.0,62.5,0
4315,39.17,3,16.18,6,10.0,1,2,1,2,0,0.0,0.0,33.33,12
4316,30.83,4,11.58,3,11.67,1,3,2,0,1,0.0,0.0,41.67,0
4317,20.83,2,12.29,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0
4318,34.17,2,22.58,7,9.17,1,6,1,0,0,0.0,0.0,37.5,0
4319,32.5,1,18.19,5,8.33,0,3,3,0,1,0.0,0.0,8.33,0
4320,37.5,3,17.1,9,13.33,1,3,1,0,0,0.0,0.0,33.33,0
4321,15.0,-1,13.67,2,5.83,0,-1,3,1,0,0.0,0.0,25.0,0
4322,30.83,4,8.65,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
4323,25.0,2,13.26,1,7.5,0,2,3,0,0,0.0,0.0,33.33,0
4324,28.33,2,11.58,2,5.83,1,8,1,3,0,0.0,0.0,50.0,0
4325,18.33,2,12.12,5,8.33,0,2,3,0,0,0.0,0.0,20.83,0
4326,15.0,2,21.95,1,7.5,0,2,3,0,0,0.0,0.0,25.0,0
4327,18.33,2,8.88,1,7.5,0,5,0,0,1,0.0,0.0,33.33,0
4328,45.83,2,19.99,5,8.33,2,4,4,0,1,0.0,0.0,8.33,0
4329,46.67,2,21.33,5,8.33,1,0,2,0,1,0.0,0.0,29.17,0
4330,15.83,-1,14.09,15,6.67,0,-1,0,1,0,0.0,0.0,33.33,0
4331,61.67,5,10.97,0,10.83,1,0,2,0,1,0.0,0.0,5.0,0
4332,15.0,2,9.74,1,7.5,0,4,3,0,1,0.0,0.0,33.33,0
4333,32.5,2,12.79,5,8.33,2,9,0,0,0,0.0,0.0,33.33,0
4334,27.5,4,13.67,15,6.67,0,9,0,0,0,0.0,0.0,30.0,0
4335,23.33,2,16.04,0,10.83,0,0,0,0,1,0.0,0.0,33.33,0
4336,31.67,2,21.75,1,7.5,2,4,0,0,1,0.0,0.0,33.33,0
4337,44.17,3,8.15,5,8.33,2,0,0,0,1,0.0,0.0,33.33,0
4338,36.67,1,15.2,15,6.67,1,1,1,0,0,0.0,0.0,45.83,0
4339,26.67,4,4.2,1,7.5,0,7,0,3,0,0.0,0.0,33.33,0
4340,48.33,2,11.79,0,10.83,1,3,1,0,0,0.0,1572.5,33.33,0
4341,23.33,2,2.76,1,7.5,2,1,3,0,0,0.0,0.0,33.33,0
4342,27.5,4,7.96,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0
4343,27.5,2,17.52,7,9.17,1,6,1,0,0,0.0,0.0,37.5,0
4344,42.5,2,4.27,1,7.5,2,4,0,0,1,0.0,0.0,26.67,0
